pdb_id,pdb_path,chain1,chain2,lig_code,lig_smiles,lig_resi
SARS-a0950b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0950b.pdb,B,B,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cocn1)C(=O)c1ccc(F)cc12,701
SARS-a0953a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0953a.pdb,A,A,LIG,CCn1nccc1CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,501
SARS-a0953b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0953b.pdb,B,B,LIG,CCn1nccc1CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,701
SARS-a0954a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0954a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccnn1C)C(=O)c1ccc(F)cc12,501
SARS-a0954b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0954b.pdb,B,B,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccnn1C)C(=O)c1ccc(F)cc12,701
SARS-a0955a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0955a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(F)ccc2C1=O,501
SARS-a0955b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0955b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(F)ccc2C1=O,701
SARS-a0957a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0957a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ncnn2)c2cc(Cl)ccc2C1=O,501
SARS-a0957b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0957b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ncnn2)c2cc(Cl)ccc2C1=O,701
SARS-a0958a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0958a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC#N)C(=O)c1ccc(F)cc12,501
SARS-a0958b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0958b.pdb,B,B,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC#N)C(=O)c1ccc(F)cc12,701
SARS-a0959a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0959a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(Cl)ccc2C1=O,501
SARS-a0959b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0959b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(Cl)ccc2C1=O,701
SARS-a0961a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0961a.pdb,A,A,LIG,Cc1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)on1,501
SARS-a0961b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0961b.pdb,B,B,LIG,Cc1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)on1,701
SARS-a0962a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0962a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nccn1C)C(=O)c1ccc(F)cc12,501
SARS-a0962b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0962b.pdb,B,B,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nccn1C)C(=O)c1ccc(F)cc12,701
SARS-a0963a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0963a.pdb,A,A,LIG,CCC(=O)Nc1cccc(N(Cc2ccccc2)C(=O)Cc2cncc3ccccc23)c1,410
SARS-a0963b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0963b.pdb,B,B,LIG,CCC(=O)Nc1cccc(N(Cc2ccccc2)C(=O)Cc2cncc3ccccc23)c1,602
SARS-a0964a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0964a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnc(C)s2)c2cc(Cl)ccc2C1=O,501
SARS-a0964b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0964b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnc(C)s2)c2cc(Cl)ccc2C1=O,701
SARS-a0965a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0965a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCCOC)c2cc(Cl)ccc2C1=O,501
SARS-a0965b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0965b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCCOC)c2cc(Cl)ccc2C1=O,701
SARS-a0968a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0968a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccn(C)n2)c2cc(Cl)ccc2C1=O,501
SARS-a0968b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0968b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccn(C)n2)c2cc(Cl)ccc2C1=O,701
SARS-a0971a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0971a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,501
SARS-a0971b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0971b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,701
SARS-a0974a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0974a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2scnc2C)c2cc(Cl)ccc2C1=O,501
SARS-a0974b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a0974b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2scnc2C)c2cc(Cl)ccc2C1=O,701
SARS-a1010a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1010a.pdb,A,A,LIG,C=CC(=O)Nc1cccc(N(Cc2cccc(-c3ccoc3)c2)C(=O)Cc2cncc3ccccc23)c1,501
SARS-a1010b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1010b.pdb,B,B,LIG,C=CC(=O)Nc1cccc(N(Cc2cccc(-c3ccoc3)c2)C(=O)Cc2cncc3ccccc23)c1,602
SARS-a1012a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1012a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CN2CCCC2)c2cc(Cl)ccc2C1=O,501
SARS-a1012b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1012b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CN2CCCC2)c2cc(Cl)ccc2C1=O,701
SARS-a1014a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1014a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)c1ccc(Cl)cc12,501
SARS-a1014b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1014b.pdb,B,B,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)c1ccc(Cl)cc12,701
SARS-a1016a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1016a.pdb,A,A,LIG,C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,501
SARS-a1023a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1023a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnccn2)c2cc(Cl)ccc2C1=O,410
SARS-a1023b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1023b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnccn2)c2cc(Cl)ccc2C1=O,602
SARS-a1025a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1025a.pdb,A,A,LIG,CCn1nccc1CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,501
SARS-a1025b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1025b.pdb,B,B,LIG,CCn1nccc1CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,701
SARS-a1029a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1029a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cocn1)C(=O)c1ccc(F)cc12,501
SARS-a1029b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1029b.pdb,B,B,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cocn1)C(=O)c1ccc(F)cc12,701
SARS-a1030a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1030a.pdb,A,A,LIG,Cc1cnc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)cn1,501
SARS-a1030b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1030b.pdb,B,B,LIG,Cc1cnc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)cn1,701
SARS-a1031a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1031a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnc(C)s2)c2cc(Cl)ccc2C1=O,501
SARS-a1031b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1031b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnc(C)s2)c2cc(Cl)ccc2C1=O,701
SARS-a1032a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1032a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC#N)C(=O)c1ccc(F)cc12,501
SARS-a1033a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1033a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nccn1C)C(=O)c1ccc(F)cc12,501
SARS-a1033b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1033b.pdb,B,B,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nccn1C)C(=O)c1ccc(F)cc12,701
SARS-a1036a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1036a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCCOC)c2cc(Cl)ccc2C1=O,501
SARS-a1036b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1036b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCCOC)c2cc(Cl)ccc2C1=O,701
SARS-a1038a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1038a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccn(C)n2)c2cc(Cl)ccc2C1=O,501
SARS-a1038b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1038b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccn(C)n2)c2cc(Cl)ccc2C1=O,701
SARS-a1039a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1039a.pdb,A,A,LIG,Cc1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNCC3CC3)c3cc(Cl)ccc3C2=O)on1,501
SARS-a1039b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1039b.pdb,B,B,LIG,Cc1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNCC3CC3)c3cc(Cl)ccc3C2=O)on1,701
SARS-a1040a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1040a.pdb,A,A,LIG,CS(=O)(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC1(C#N)COC1)C(=O)c1ccc(Cl)cc12,410
SARS-a1040b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1040b.pdb,B,B,LIG,CS(=O)(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC1(C#N)COC1)C(=O)c1ccc(Cl)cc12,602
SARS-a1047a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1047a.pdb,A,A,LIG,CNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1csc(C)n1)C(=O)c1ccc(Cl)cc12,410
SARS-a1047b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1047b.pdb,B,B,LIG,CNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1csc(C)n1)C(=O)c1ccc(Cl)cc12,602
SARS-a1051a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1051a.pdb,A,A,LIG,CN(C)C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn[nH]c1)C(=O)c1ccc(Cl)cc12,410
SARS-a1051b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1051b.pdb,B,B,LIG,CN(C)C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn[nH]c1)C(=O)c1ccc(Cl)cc12,602
SARS-a1055a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1055a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCC2CCC2)c2cc(Cl)ccc2C1=O,410
SARS-a1055b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1055b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCC2CCC2)c2cc(Cl)ccc2C1=O,602
SARS-a1058a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1058a.pdb,A,A,LIG,CN(C)C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn[nH]1)C(=O)c1ccc(Cl)cc12,410
SARS-a1058b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1058b.pdb,B,B,LIG,CN(C)C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn[nH]1)C(=O)c1ccc(Cl)cc12,602
SARS-a1059a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1059a.pdb,A,A,LIG,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc(C(F)(F)F)no1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNCC1CC1,501
SARS-a1059b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1059b.pdb,B,B,LIG,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc(C(F)(F)F)no1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNCC1CC1,701
SARS-a1061a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1061a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCC2CCC2)c2cc(Cl)ccc2C1=O,410
SARS-a1061b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1061b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCC2CCC2)c2cc(Cl)ccc2C1=O,602
SARS-a1062a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1062a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccnc(C)n2)c2cc(Cl)ccc2C1=O,410
SARS-a1062b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1062b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccnc(C)n2)c2cc(Cl)ccc2C1=O,602
SARS-a1063a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1063a.pdb,A,A,LIG,CNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCCCCCCCOc1cccc3c1C(=O)N([C@H]1CCC(=O)NC1=O)C3=O)C(=O)c1ccc(Cl)cc12,410
SARS-a1063b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1063b.pdb,B,B,LIG,CNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCCCCCCCOc1cccc3c1C(=O)N([C@H]1CCC(=O)NC1=O)C3=O)C(=O)c1ccc(Cl)cc12,602
SARS-a1073a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1073a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,410
SARS-a1073b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1073b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,602
SARS-a1074a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1074a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(F)ccc2C1=O,410
SARS-a1076a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1076a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,410
SARS-a1076b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1076b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,602
SARS-a1079a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1079a.pdb,A,A,LIG,CS(=O)(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC1COC1)C(=O)c1ccc(Cl)cc12,410
SARS-a1079b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1079b.pdb,B,B,LIG,CS(=O)(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC1COC1)C(=O)c1ccc(Cl)cc12,602
SARS-a1081a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1081a.pdb,A,A,LIG,CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCC2CC2)c2cc(Cl)ccc2C1=O,410
SARS-a1088a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1088a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCN(S(C)(=O)=O)CC1)C(=O)c1ccc(Cl)cc12,410
SARS-a1090a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1090a.pdb,A,A,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCC(F)(F)F)c2cc(Cl)ccc2C1=O,410
SARS-a1090b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1090b.pdb,B,B,LIG,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNCC(F)(F)F)c2cc(Cl)ccc2C1=O,602
SARS-a1091a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1091a.pdb,A,A,LIG,CS(=O)(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CC(F)(F)C1)C(=O)c1ccc(Cl)cc12,410
SARS-a1091b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1091b.pdb,B,B,LIG,CS(=O)(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CC(F)(F)C1)C(=O)c1ccc(Cl)cc12,602
SARS-a1102a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1102a.pdb,A,A,LIG,O=C1c2ccc(Cl)cc2[C@@]2(CN1CCN1CCOCC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncccn1,410
SARS-a1102b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1102b.pdb,B,B,LIG,O=C1c2ccc(Cl)cc2[C@@]2(CN1CCN1CCOCC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncccn1,602
SARS-a1104a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-a1104a.pdb,A,A,LIG,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCN(S(C)(=O)=O)CC1)C(=O)c1ccc(Cl)cc12,410
